ID,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,target
6001,1.784849568,8.566325915,-1.884213212,3.931934128,2.418172296,0.648754454,6.394699668,3.467825676,-0.372376075,1.098317855,0.558011994,0.648754454,0
6002,15.0119353,-0.358708815,-1.216703318,-0.445299012,0.131489492,-6.102643031,-0.363654002,4.707382934,1.705985697,1.672105922,-3.275907522,-6.102643031,0
6003,-1.935949184,-6.886575909,0.784490776,-3.185510973,-0.709277638,-2.323848381,1.432605,3.38764564,-1.323846607,2.24589399,1.095633918,-5.522202848,0
6004,2.354089722,-13.414443,-2.065520248,-5.266801165,-0.886277736,-4.941762665,3.228864003,0.606349762,-0.823126366,-5.273534654,-4.279071956,-4.941762665,0
6005,-4.697360833,1.557311948,0.774354882,-1.296349872,-0.553241856,-4.45632125,5.025123005,-0.223910195,1.087662692,2.725469682,-1.43045092,-4.45632125,0
6006,-2.808828068,6.837003872,-0.39800937,0.697878205,-0.220205976,-1.949261207,2.800973699,-2.527564268,-1.84083615,2.807322995,-0.096419437,-1.949261207,1
6007,-8.40925202,-3.824174304,-1.570373622,1.073109582,-0.462745794,1.572405004,-12.48009423,-1.847968028,-3.266353116,3.982828901,-2.282553183,1.572405004,1
6008,-1.636882995,3.528814297,-2.742737874,-0.659139881,1.765263095,-1.833132374,12.23126772,-0.347074711,-1.367382,2.596403588,0.032604884,-1.833132374,0
6009,5.135486029,11.70294757,-3.915102126,4.195553463,1.069513735,-1.963670805,12.29649567,1.153818607,2.21472134,4.291290715,-1.421258566,0.702909127,0
6010,6.51774326,-5.917658529,-0.643620198,-0.742683059,0.027374546,-2.094209236,2.780849059,2.53469981,1.602404743,-1.035683162,-3.822380077,0.743834766,0
6011,-4.849876813,-2.132406946,2.62786173,1.005038612,2.502904252,0.784760405,4.983446573,1.323896321,-0.271962371,-3.729959948,4.65267539,0.784760405,0
6012,-1.323962043,-4.430027518,1.074679765,2.190098817,-0.726169106,-0.469656569,3.478477343,0.113092831,-0.687331211,-1.703420724,0.922671373,-0.469656569,0
6013,6.046352732,-6.727648091,-0.4785022,-0.351944244,-0.057495096,-5.084155367,-1.872572096,4.565215355,3.058578477,-0.056906441,-1.582675402,-5.084155367,0
6014,2.507589234,9.622326557,-2.031684165,3.668152794,0.234932228,0.491103247,2.849616535,-2.792473753,0.905304585,1.589607841,-1.971741099,0.491103247,0
6015,-1.031174264,-5.1081652,-0.477855666,-1.985716776,-0.600746503,-1.547487414,-0.764406071,1.18859592,-0.208159747,-1.949916896,3.728999648,-1.547487414,0
6016,-4.569937762,-5.042767023,1.075972833,-2.034780486,0.79335577,0.559599542,-1.93562653,-1.284619399,-1.480795649,-2.907505373,-3.885351611,-1.331777585,1
6017,5.461048593,-4.267058595,1.592314576,-2.603014307,0.269607225,-1.116067756,-3.10684699,2.29428636,1.051531003,-3.86509385,-0.028429699,-1.116067756,0
6018,8.171154634,-13.91280613,1.430481302,-1.713662388,0.132214395,-4.731952658,1.232699263,2.031089556,-1.21809178,-4.781138989,-1.223382541,-4.731952658,0
6019,-12.03272425,0.221146533,1.268648028,-2.440808638,-1.726504325,0.888775761,-0.543940708,-1.478198464,1.574666784,-2.202085796,-0.280547595,0.888775761,0
6020,3.647791366,10.51798395,0.523106014,-1.4614702,0.172151659,-1.944873452,6.953526341,1.695825345,6.018379589,0.376967396,-0.256056519,-0.938642671,0
6021,6.221465487,19.83316051,-0.222436,7.389678915,0.615617028,-2.766061102,16.49853168,2.319585297,0.759014376,-1.154200803,-1.621947162,-2.766061102,0
6022,-9.495812323,6.284243075,-0.967978013,4.524254557,0.392316658,2.386085615,-3.264107912,-5.946781483,-0.586031004,-2.685369002,6.263990128,2.386085615,1
6023,-8.695691003,7.779143691,-0.309459412,1.6588302,0.459211457,-0.921561603,-6.210866939,-4.785734008,-1.60578564,2.41210461,-0.692590922,-0.921561603,1
6024,-7.895569683,-4.011862301,-0.412236684,5.02615535,-1.160386564,-0.501056442,-10.20720908,-4.284932563,-1.602915974,0.765746628,2.441472705,-0.501056442,1
6025,7.440175881,-15.80286829,0.15104018,-5.094912821,0.151657042,-3.548950508,-14.20355122,6.275606826,-1.600046308,-0.880611355,-2.937561315,-3.548950508,0
6026,-6.915543623,6.54708155,0.714317044,1.037005023,-1.056628666,6.747832692,-4.577982296,0.041937382,-1.952664638,-2.526969337,2.840206117,6.747832692,0
6027,11.80101632,5.047485325,-2.04413077,-2.550724949,-3.057301009,-5.239401892,3.927839825,3.601183263,2.649547189,1.046761308,-2.142628385,-5.239401892,0
6028,0.077639134,0.516666083,-1.339300291,-1.942003919,-0.078242206,-0.609550875,-5.247662941,-2.753748833,-2.345865155,1.564117529,-2.14520574,-0.609550875,0
6029,-7.328242934,-8.269792992,-0.634469811,0.660162551,-0.456376884,2.636085382,-0.17715078,1.705462822,0.402346172,2.081473751,-0.258405971,2.636085382,0
6030,-11.97483363,-3.087215214,2.616759286,-0.828636842,-1.479162204,-2.046847772,-2.278862482,0.676510271,-6.705276013,7.162311893,-0.685565906,-2.046847772,1
6031,16.09846012,-2.699709823,-2.38459143,2.102680663,0.563172775,-3.486403465,-7.473929103,4.366814498,-3.23107334,4.37776667,-1.636090891,-3.486403465,0
6032,4.795061576,-2.312204432,0.237843033,-1.737749104,1.318967513,-1.318677898,10.73975159,3.237010559,0.243129332,1.593221446,-0.67336971,-1.318677898,0
6033,-1.148084793,2.294283166,2.860277497,-1.822201668,0.513348246,2.164652796,-5.947052128,-4.870483555,3.717332005,-3.718033369,5.261075454,2.164652796,0
6034,-7.091231163,-3.270259966,1.374505121,-3.811838642,-0.240460287,0.111496815,-5.939164823,-2.231052931,0.584649021,-2.621011263,-2.652976709,0.111496815,0
6035,-2.660245585,2.970694571,-1.608997781,-0.902504281,1.044558754,-3.558773408,4.606370648,-2.383461616,1.60870048,3.294690618,-3.936131626,-3.558773408,0
6036,7.538159216,7.320608159,-0.009678814,-1.621317264,-0.296039144,-4.496966368,-0.757089503,2.431509785,0.089541691,-4.188257123,-1.621697876,-5.316994788,0
6037,6.058214969,14.04613857,1.589640153,-0.470382646,0.580513291,-5.435159327,13.4294792,3.658295689,-1.429617099,5.285411135,-2.165296542,-5.435159327,0
6038,-1.062916738,4.018196623,1.110984456,0.680551972,-0.76708059,-3.961368441,0.763427913,0.256385036,0.981936967,1.52795348,-1.943754686,0.304485827,0
6039,-2.990927605,3.201324465,0.632328758,0.484051307,1.252524655,-2.487577555,-2.106670247,6.396197394,3.393491034,2.159027893,-2.89173138,-2.487577555,0
6040,-4.918938472,-2.974873466,0.153673061,-2.789514914,1.448470625,-1.170036092,-4.976768408,0.640362463,2.29811861,0.443829628,-4.170368807,-1.170036092,0
6041,5.925996035,-5.375018549,-1.996685606,0.90498336,0.881214176,-0.972675045,5.924227781,0.500247815,0.810048782,-5.350546516,-5.449006234,-0.972675045,0
6042,2.574817846,-1.358044481,-0.631992664,-1.792680983,0.573812264,-3.760359668,5.46319596,0.360133166,-0.678021045,-0.022616625,-6.727643661,-3.760359668,0
6043,2.47643984,6.427751852,-3.017784397,2.318341037,0.266410351,-0.628856399,5.002164139,-2.477681996,3.961658281,-0.16504345,-0.252564639,-0.628856399,0
6044,0.189286538,7.583969767,-0.669620533,2.805489408,0.143070404,-1.423921065,-0.806065814,-0.122060896,-3.329021953,-0.307470274,1.478554211,-1.423921065,0
6045,-1.864458887,2.148365417,1.678543331,-3.800437712,-0.043661197,-0.201052573,-2.031887547,1.196647803,0.05948419,0.254901264,1.308629782,-0.201052573,1
6046,9.164606997,-3.501494789,-0.710138107,-1.609215056,-0.409579849,-1.311671836,-3.898059113,2.977632567,3.447990334,-4.329010968,0.818604619,-1.311671836,0
6047,2.252944819,-3.877526729,3.380615787,-1.039111062,1.071898355,-0.021656306,7.315250365,2.719624218,2.144898561,-1.237785355,-1.610981606,-0.362803283,0
6048,1.644736754,7.20297591,-1.411350371,0.751017154,0.638871352,0.58606527,2.100789609,2.143958794,0.841806789,1.853440259,2.025432835,0.58606527,0
6049,-2.914225721,-6.895891963,-1.837739793,-1.833305011,0.205844349,-3.363064905,0.606432194,-0.147533422,0.901954005,-0.27468298,0.908306355,-3.363064905,0
6050,6.468015966,-9.328831275,-1.337313639,3.145014092,0.400896123,1.89640066,-0.88792522,0.988657176,6.704020393,-0.019091402,-0.208820125,1.89640066,1
6051,-2.75650088,-11.76177059,-0.836887486,-0.951345413,1.620985691,-2.688820674,-5.936739375,1.980348765,-1.661189013,-1.564036746,-3.307514035,-2.688820674,0
6052,0.451630077,-10.78917979,-2.229757944,-6.30201221,0.867140303,-2.465637163,-8.948578231,6.712989511,-0.590965922,-6.426482776,-4.318405679,-2.465637163,0
6053,3.659761033,-9.816588994,-1.95211626,-1.004363571,0.099715867,-1.747781185,-8.296741404,-0.946100839,1.633114499,-5.946653857,0.326292583,-3.724153228,0
6054,1.306358886,4.687691696,-1.674474575,-0.951122736,0.62412227,-1.029925206,-10.68561717,0.20933663,3.85719492,2.265854509,-1.56733894,-1.029925206,0
6055,5.447193903,6.043957577,-1.804450988,-4.295637275,-0.999150367,0.981498785,-13.07449294,-2.501424962,0.894236123,-5.036904803,-1.681629009,-2.736715814,0
6056,9.588028921,7.400223457,-1.9344274,3.068116699,0.345776594,-4.443506423,7.475608306,1.120301471,1.274789126,-1.574036806,0.148138823,-4.443506423,1
6057,0.978156302,-0.968254437,-2.064403813,1.049797161,-1.125399851,2.092562155,-7.068024496,-1.701661963,-0.290468656,-1.448650439,1.977906655,2.092562155,0
6058,-1.428979541,-11.12275964,-3.820461345,-2.442457827,1.635067718,-4.415562112,-9.093342009,2.635575919,0.595533585,-0.877464311,-1.033812519,-4.415562112,0
6059,-2.070096714,-1.024296841,2.541469456,-0.758547286,1.482764728,1.938234247,-2.927527569,-2.633434064,1.971089124,1.312870718,-5.617048339,1.938234247,1
6060,-14.94104802,0.884650745,1.947599326,2.522068928,1.61099743,3.305111119,-6.016878161,-3.548032005,-4.185288714,-0.669741148,4.518631685,0.688793988,0
6061,-13.71261136,-2.743790179,1.353729196,-3.460385695,-1.310986564,-0.560646271,-11.06164663,-5.73219375,1.598774562,-3.585957639,1.709281128,-0.560646271,0
6062,1.444865942,-4.483247903,2.12827157,-2.990993318,0.727967722,-0.185594371,2.047323811,3.439173114,3.564957018,-2.471949533,-1.100069428,-0.185594371,0
6063,1.717925201,-6.222705627,2.902813944,-2.521600942,-2.472512846,-1.299849314,-5.548243458,-0.072030305,3.277439324,-3.496125195,2.141283028,-1.299849314,0
6064,-8.240141385,-4.82586465,3.677356318,5.672358979,0.228078777,2.650843706,1.684806106,-0.303679844,-5.943274682,-4.114834139,5.382635484,2.650843706,0
6065,6.619605032,10.48604863,-1.456461301,1.455177478,-0.460442773,1.063718154,-1.200333959,-0.535329382,3.347408404,1.755006477,-0.210946228,1.063718154,0
6066,-6.80731568,-6.07967622,-1.337516957,-0.693560436,-0.135350673,-0.857446214,-4.085474025,-3.174612834,1.475931056,1.413447271,1.618610206,-0.550227228,0
6067,3.615671885,-1.575796636,-2.413713016,-3.544470613,1.737128702,-2.272619664,1.552443483,1.326744339,-0.539271301,3.050831856,0.015819168,-2.164172611,0
6068,-5.151152377,-8.799278375,-3.489909076,0.992822514,-0.418989438,-3.687793114,-1.080857541,-0.431880485,-1.965878804,2.673081851,-3.940812021,-3.687793114,0
6069,-1.752548546,-5.332908457,0.498219105,1.167783243,-0.174266403,-2.897804402,-3.714158564,-2.19050531,1.994864375,-0.800575954,-0.526909525,-2.897804402,0
6070,7.22507471,12.15858682,1.453308407,3.124080374,0.451590812,-0.76154336,15.54490521,-3.350502967,2.249422034,2.725613203,0.704944158,-5.610753934,0
6071,-8.035465046,1.715755016,-2.845799462,-1.042569902,0.009483704,1.374717683,-6.91750993,-4.510500624,2.322552436,0.433276864,0.857712562,1.374717683,0
6072,-0.489277358,-4.496704823,-0.733170695,1.567170904,0.083594745,-0.035808342,-4.587609116,-0.277247695,-4.914016684,-1.859059474,2.727391274,3.175047447,0
6073,7.056910331,-5.183788843,3.602019558,4.876724627,-0.516097904,-1.446334367,-2.257708301,1.29360397,-4.378055472,-4.524354749,-0.908515618,-1.446334367,0
6074,1.357770552,-5.261633857,2.726285008,1.94916718,0.523688754,-0.060977121,0.072192513,2.552397104,-3.84209426,0.774769529,0.055472248,-0.060977121,0
6075,-4.463641627,-3.116651381,1.850550457,-0.515533555,-0.463928897,-0.244377099,-0.061640785,-0.177817878,-3.306133047,2.388204565,0.877438001,-0.244377099,1
6076,-6.359799256,-3.664660966,1.568789032,-2.222792229,-1.006723376,-3.078479077,2.60530889,1.024304991,-2.435348811,0.962580365,2.49529933,-3.078479077,0
6077,-8.255956885,5.120114707,1.287027607,0.782546966,-1.549517855,1.155838177,-4.870970738,-6.560281878,-0.211127661,4.342653098,-2.247759333,1.155838177,1
6078,0.656593408,-9.810943085,1.005266182,0.1969172,1.39749963,-2.77700097,-5.80759842,4.694020298,-1.693683286,-2.455268413,-1.255830554,0.475986229,0
6079,1.706199366,4.307499709,0.723504757,-0.388712566,0.589928381,-0.20386572,6.201092691,3.632367769,-2.879766765,-0.033096325,2.654069318,-0.20386572,0
6080,-6.679768971,3.279125366,7.630114303,-0.974342333,-0.591468341,1.13435324,4.490136366,-0.284625329,-4.313170612,2.389075764,2.472352004,-1.476199066,0
6081,0.129881579,-1.750567221,0.800705957,-1.921833479,0.748431675,2.4725722,0.986138595,-1.50144305,-2.97341396,-2.324064457,-2.023251885,2.4725722,1
6082,5.269360882,6.903648871,3.253598288,3.402417189,-0.740255062,-1.622891983,11.75137404,7.076027502,2.225618283,1.57429357,-1.023187443,-1.622891983,0
6083,-6.371249693,6.091679828,-0.082534726,1.819386236,-0.06704752,-1.42171251,2.220233899,-1.532362421,0.650663936,3.252399146,3.03890536,-1.42171251,0
6084,1.836181853,1.386544301,-1.116418233,-1.430692826,0.606160021,-2.058368504,3.58511173,0.647567914,2.549686445,-1.548094103,-2.060788793,-2.058368504,0
6085,5.99154324,0.37802836,2.136211461,0.034804492,-0.085117357,-5.940995163,4.949989561,5.2817903,0.938343401,-0.804096346,-5.665082155,-5.940995163,0
6086,-3.451113653,-0.63048758,0.303322008,-2.578445849,-1.646625885,-0.395625847,3.655812011,3.794315374,-0.578340751,2.14487595,-3.324507626,-0.395625847,0
6087,-2.06863488,7.320845419,2.177435397,-0.387948491,1.186977123,-1.56510664,9.780748894,2.306840448,-2.095024903,1.261839066,-0.983933097,-1.710770648,1
6088,3.373434664,5.61778584,-0.318513174,1.802548867,-0.364206872,-2.734587433,8.19786829,4.313870636,3.853882437,-0.728570436,-1.034814731,-0.828443426,0
6089,6.204369183,6.690545989,-2.814461745,3.242721607,1.325336881,0.053883795,-1.110198027,-2.277722106,3.188556723,-2.718979937,-0.258560385,0.053883795,1
6090,3.663720442,1.538872528,1.901763418,2.133166546,-0.804868871,0.748663169,-2.453390582,-4.352600088,2.514152331,-4.709389438,2.662043182,0.748663169,0
6091,-10.86042051,4.237509265,0.968948719,-0.158307825,-0.67646731,3.992316527,-8.77426572,-6.018464603,1.839747939,0.045169354,1.248869878,3.992316527,0
6092,4.388024943,6.936146002,0.03613402,-2.449782195,0.096079981,0.383040014,0.795722718,0.663629667,1.165343547,-6.285189674,0.738798733,0.383040014,0
6093,4.297570929,9.634782739,2.44026052,2.757115993,1.538518,-5.285838823,10.36571115,-0.438918984,0.490939155,1.266397085,-1.504820791,-5.285838823,0
6094,-7.206183105,-10.79742432,0.955187361,-5.588235904,0.993538433,2.955056886,-7.236783623,-1.541467635,-0.183465237,0.473429828,-2.745875361,2.955056886,0
6095,7.434789097,-10.11675989,-2.613409633,-0.937629412,0.258764318,-3.909627812,-0.97068464,0.642925794,-3.888902213,-0.319537429,-1.837990215,-3.909627812,0
6096,-2.396300971,10.18354575,2.835410517,3.71297708,0.342150244,-1.592000283,4.48853726,0.420571109,-2.527461611,1.912116305,-0.930105069,-1.592000283,0
6097,8.230444162,-7.527284573,0.422931048,-2.693532221,-0.189114859,-5.402953616,3.048853933,3.051624949,-1.166021009,-1.34344319,-2.800023038,-5.402953616,0
6098,3.982592385,-0.557515857,0.725765838,1.786683199,-0.144043277,-0.956874195,4.308903338,3.978808514,-0.661904622,-2.190112339,2.755429595,-0.956874195,0
6099,-0.451260271,0.771490523,1.028600629,0.145021725,-0.420705228,-1.580595298,2.521842866,0.840046225,1.558786178,-2.764883078,0.12957427,0.908591281,0
6100,0.637359184,0.325303258,1.930576692,-1.49663975,-1.246852068,-2.204316402,-1.668740654,0.845831797,3.779476978,-0.294920147,0.297912594,-2.204316402,0
6101,0.202119061,-4.301158541,2.832552756,-3.247107707,-2.072998909,1.964677456,-2.375573063,-0.48055797,2.515545733,0.301467882,0.221348638,1.964677456,0
6102,-0.233121062,5.14476883,1.686773782,-0.302197022,0.113704162,2.514006587,-3.082405472,-0.46080542,1.251614489,-0.313502704,0.144784682,2.514006587,0
6103,1.442277159,-0.728825146,0.540994809,0.566292845,0.008843831,0.962848298,-5.144824282,-1.049301353,0.612414431,0.787745169,1.059995215,0.962848298,1
6104,-3.79438233,8.022665731,-0.604784165,1.434782711,-0.403320663,-0.588309991,-7.207243093,1.700625112,0.91583005,1.6229271,0.879392488,-0.588309991,0
6105,0.338054558,-8.756782898,-0.978347019,-1.736237076,-0.806209314,-0.508528695,-9.269661903,-1.595194543,-3.262560258,-4.67186352,-0.551104026,-0.508528695,0
6106,-6.700067859,-2.188997565,-0.43907883,0.797692549,1.436209242,1.070931604,-10.07023778,-4.295720219,-4.325008838,2.989643711,-1.98160054,1.070931604,1
6107,-4.779632733,8.70526023,0.100189359,-0.680668956,-0.648598937,-1.333165711,2.530684237,0.216564783,-1.196496241,2.83638602,1.372613068,-1.333165711,0
6108,8.368146419,4.003937487,0.269861966,-0.298112929,1.116176614,-1.689237071,12.62842012,4.473393603,2.662737505,0.941426498,-5.669700507,-1.722202249,0
6109,3.422013029,4.246018352,0.439534573,-0.830914908,1.089796129,-2.045308432,-2.412534719,-4.814508448,4.157853728,-4.672088147,-2.411094558,-2.045308432,0
6110,4.188817544,-0.57454169,0.609207181,-1.333916511,-0.587816317,-1.68612405,-3.366177994,1.526715678,5.652969951,-2.048971682,3.147545547,-1.68612405,0
6111,-6.486078618,7.654723182,0.778879788,0.596578469,1.270372514,-1.172029661,-0.657058492,2.276403482,-1.27012819,0.574144783,1.106739303,-3.066440058,0
6112,1.60706101,-4.893540937,0.758553687,-0.116200366,0.469513861,-0.657935273,-2.951200764,3.026091286,1.656491786,-2.531515018,-0.934066941,-4.446756066,0
6113,4.227167465,3.557778192,-2.853784441,-0.694159426,0.451094128,-0.143840884,-5.428593503,-3.49074135,0.822398865,-1.799788037,0.778106103,-2.03825128,1
6114,-6.272025292,-1.270405651,-0.941927577,-5.03224438,0.550870661,0.370253505,-10.58167075,-1.557562098,-0.657974383,-4.13691172,-2.102917941,0.370253505,0
6115,-2.341816001,-6.098589494,0.969929287,-6.17157442,-1.788424284,-3.878674821,-9.254858834,-0.191337839,0.546137731,-0.750556502,2.335681167,-3.878674821,1
6116,-14.72149241,-2.576232797,2.881786151,0.619368791,-0.517163816,-2.722491297,-4.681162032,-1.214685883,-2.029761256,-1.754433992,2.934074159,-2.722491297,0
6117,-9.896089894,-4.234519511,4.793643015,-0.338737634,-0.526631529,1.540488833,5.898971845,0.961446168,-4.790475216,1.836824875,4.327933651,1.540488833,0
6118,-6.120661498,-5.892806225,3.37550689,-4.952245481,-0.402142136,-0.761713248,-0.950472571,2.464171205,-4.536231333,-3.579131444,-1.433070716,-0.761713248,0
6119,-3.901115177,-7.551092939,1.957370765,-3.809827665,-0.277652743,-0.805384663,-7.799916987,-1.728051348,-1.429302415,-1.910010434,-3.396781634,-0.805384663,1
6120,-5.914722222,1.857641207,0.539234641,-3.359882765,-1.96931508,5.218747551,-3.95054079,1.965195375,1.340304166,-1.078402421,3.125617119,5.218747551,0
6121,3.5963202,-3.549296914,0.65972172,-1.938484742,-0.302672843,-2.282292721,-7.943867763,-2.440520867,-0.830829274,-5.499364349,-1.7761704,-2.282292721,0
6122,-0.926225023,-8.956235035,-2.206950819,-0.284146985,-0.052777063,-0.104189436,-12.24526833,-5.239560407,0.600656125,-2.70325334,-2.374777529,1.431738952,1
6123,-5.448770246,-14.36317316,-2.66698652,1.016949384,-0.245860153,2.073913848,-4.219316263,-0.30780363,-1.472315625,-0.106972289,1.47016621,2.073913848,1
6124,7.134348573,5.032055323,-3.127022222,4.191824487,0.340501322,0.663924644,3.806635803,0.211544237,-0.391434082,-1.60060348,1.084813623,0.663924644,1
6125,2.728729305,-5.906287074,-0.847370887,-0.592557759,0.015300699,0.027226655,-3.961017532,-0.027571799,-1.275336764,-3.989946661,-1.210620326,0.027226655,0
6126,-0.239685182,9.01388129,-4.134693537,1.023833996,-0.309899925,-2.462349739,-3.814693302,-0.338256525,1.015358482,2.360362678,1.975333449,-2.462349739,0
6127,-3.208099669,5.970109965,-1.039283104,2.561853724,0.174500673,4.753288768,-0.564263802,-1.139554651,1.200951564,-0.657117443,-2.596164881,4.753288768,0
6128,1.550390129,0.022593414,-1.743594812,1.056305962,0.278854235,0.554967256,2.667826088,4.795757295,1.386544646,-0.486546167,-1.363475053,0.554967256,0
6129,-9.9946075,-9.036665709,-2.447906521,-7.827771587,0.288076393,0.494812431,-7.976669911,-1.831172099,0.366061189,-0.315974891,-2.377854255,-0.827516082,0
6130,-8.776958519,-3.405499902,-1.334830718,-2.946589273,0.61605361,0.434657606,1.907987401,-0.702989349,-3.721213583,2.938725601,2.613177332,-2.001648913,0
6131,4.543287626,2.225665905,-0.221754914,1.934593041,-0.310248611,-3.175781744,7.213516121,2.085527425,2.485878279,0.38401959,-2.572615253,-3.175781744,0
6132,2.770617325,-3.275189294,0.027378572,-1.291807493,0.812567863,-1.250890607,2.383604882,-3.989440237,1.279192859,2.228311391,3.885004731,0.146628845,0
6133,0.997947023,-8.776044493,0.276512058,-3.392304175,1.927146002,0.67400053,-2.446306357,2.671207067,0.07250744,1.681977592,-0.659939258,0.67400053,0
6134,-0.774723279,7.451687238,0.525645544,-0.724109138,-0.358396194,0.348600248,8.994270466,2.818879637,-0.369203779,0.816906027,-1.45040987,0.348600248,0
6135,-0.921472908,5.68415462,0.36999835,0.1558616,1.005994447,2.930123882,-1.987245283,2.966552208,-0.810914998,-2.342468445,-0.864678353,2.930123882,0
6136,-2.126268987,3.916622003,0.214351156,0.983703418,1.856064913,5.511647515,-3.072118745,-5.750321577,5.283924758,0.442138328,-2.111998963,5.511647515,1
6137,-14.12367895,1.97813044,0.615111783,0.542907826,-1.585059934,-0.262914339,-0.455607131,-3.75412591,-3.123781119,3.2267451,-3.092419664,-0.262914339,0
6138,-7.084675837,0.039638876,1.015872409,0.102112235,-1.478633354,-1.96999371,2.45170115,-1.967847887,-1.092928928,2.531220052,3.55866279,-1.96999371,0
6139,-0.045672723,3.505831061,1.416633035,-1.307365663,-0.396862828,-5.030114294,3.619826253,1.782425806,-0.518527905,2.114252699,0.147829406,-5.030114294,0
6140,3.31869558,10.53397278,1.955197839,4.656446842,0.684907698,-1.111932602,4.341837779,0.196692212,-0.658514015,3.187710886,2.915993865,-1.111932602,0
6141,6.683063883,7.853958701,0.549365962,2.603869131,0.482902743,-1.373925689,1.480295842,0.13825584,-3.319673366,2.13186265,4.136144082,-1.200332103,0
6142,10.04743219,1.233970836,1.417336511,0.551291419,-0.710851103,-1.288731604,5.026729742,2.912761116,3.505427448,-0.033420777,-5.105234931,-1.288731604,0
6143,-5.25416165,-6.045805315,2.28530706,-1.299381366,2.931608926,-1.621192408,-6.611490659,5.041356064,0.864419993,-0.709497286,-0.192439407,0.419234063,0
6144,-6.283933732,-6.557179236,3.153277608,-4.399561829,0.62421245,2.12719973,-5.311015371,-5.308607032,4.191413636,6.026273414,-2.921281451,2.12719973,1
6145,-5.743792851,-7.068553157,2.43261282,-7.499742292,-1.328053772,-2.375312237,-4.010540084,1.023243141,3.67761596,-2.336073024,-2.037871276,-2.375312237,0
6146,-5.020584708,-4.866123002,0.262787092,1.879109433,0.725011678,-2.037886114,6.145568919,0.095917749,-1.325093519,1.780549861,0.792674334,-2.037886114,0
6147,7.320761091,-2.663692848,-1.246062223,-1.169342082,0.375766841,-1.087782028,1.524569997,3.478204446,-3.038452755,-1.686716391,1.089817964,-1.087782028,1
6148,1.249138043,5.119373444,-2.497655571,-0.868208647,0.026522003,-2.00770112,3.336400793,1.175472612,3.838402121,0.867705099,1.386961593,1.0098974,0
6149,7.473241407,-4.588913211,-0.607322007,-0.567075212,1.777541697,-2.927620211,5.148231589,4.770776235,-2.886189737,0.029557311,1.223806863,-2.927620211,0
6150,-9.476135289,2.539006173,-0.474054453,0.823205884,0.64617353,3.006716489,-0.621489017,0.623356835,-3.422445878,-0.066004601,-0.61215884,3.006716489,0
6151,1.294709775,-3.779452294,0.67232024,-2.22447957,0.495312206,1.294728905,-6.391209624,-3.524062566,-2.158870218,0.492400511,-2.448124543,1.294728905,0
6152,-6.68301312,-1.020103558,1.818694933,-2.964122141,-0.33917461,-0.417258679,-6.216386626,1.168677648,3.277544257,1.050805623,-3.517989655,-0.417258679,1
6153,0.10138126,1.739245177,2.965069626,-3.703764712,0.82166834,-0.602737778,-3.181315474,-0.137974198,-0.489778151,0.583939783,-3.002233919,-0.602737778,0
6154,-4.744788636,-0.680530966,4.111444319,2.979398714,-0.561053171,2.482680693,7.353697953,1.155687734,-0.804977825,0.117073943,-2.486478184,2.482680693,0
6155,-10.29866639,-1.095590933,0.935785751,-0.274368791,-1.61427527,-1.116235669,-4.916821429,-0.874716107,-2.918994349,2.992421143,-1.970722449,-1.116235669,1
6156,-3.202118746,-0.372894158,0.36591115,-6.782039583,0.556873685,0.831009954,-13.19280394,-2.905119948,-3.397038613,0.828317054,4.248079127,0.831009954,0
6157,-1.648819749,-10.14123545,-0.203963451,-0.219106696,-0.069972769,2.387070572,-4.504854581,-0.220859695,-3.875082877,-1.335787035,5.483332816,2.387070572,0
6158,9.559645721,-3.317784598,2.334135512,2.320693536,-0.493450463,0.040501581,6.680801385,4.81272267,-2.615756797,-5.315875085,2.626053618,0.315493837,0
6159,-10.78036612,-1.203935424,4.872234475,-3.455680498,0.078990194,-1.756082897,-7.590732104,-1.781646747,-6.504462168,0.615179019,5.011073056,-1.756082897,0
6160,3.461015285,2.292501345,1.735070239,0.983710142,0.986712531,-1.439214245,0.332126633,-0.020750438,3.195492497,1.447341083,-1.636685645,-1.439214245,0
6161,7.092643051,0.452719737,-1.335040797,5.955979712,0.619307544,-1.574323876,7.305854665,4.482392625,2.416579177,2.279503147,0.85815005,-1.574323876,0
6162,5.84748095,-4.69467586,0.597587496,0.813013854,0.251902557,0.391780065,4.768147186,5.284101547,1.944366748,3.111665212,-1.291524475,-2.576172768,0
6163,-5.278389005,8.488311536,2.530215789,1.610336286,-0.284644945,-3.578021661,2.230439708,0.598522572,1.472154319,3.943827276,-1.630824331,-3.578021661,0
6164,-5.75859368,-1.766756982,1.314392833,0.991337261,-0.431874719,0.30894652,1.207061453,-2.683515297,0.99994189,4.036533697,-2.398841156,0.30894652,1
6165,1.82810181,-5.182390586,0.098569877,-3.933539975,0.289865619,-3.643302534,-3.95411052,0.784050878,-1.780974907,-5.017006775,-2.621469244,-3.643302534,0
6166,-7.135048989,-8.59802419,-0.310043463,0.971330573,-0.261174854,1.291904125,-6.465510243,-3.656321328,-4.561891704,-5.142104099,4.167161992,1.291904125,0
