ID,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,target
16348,-0.716861337,1.47927966,-0.404438071,1.777567483,-0.376536664,0.458373474,4.674454572,-0.22835106,-1.192229127,-0.139561716,3.623735431,0.458373474,0.955938974,-1.610426206,-0.716861337,7.316444224,-1.163878213,-0.549815212,0
16349,-2.704348425,2.930120402,1.758458694,0.953277761,0.293476339,-5.087867365,5.793693391,0.227662571,-3.255432084,2.575948124,-0.939078877,-5.087867365,1.029312872,-2.319935909,-0.455781531,0.14330898,0.676131418,0.16369023,0
16350,-0.194701726,15.80027386,1.220682087,-3.735378109,-0.720761463,2.385737936,7.265273893,-0.447124757,4.920164529,1.56004929,-2.227843201,2.385737936,4.409222257,-2.305970356,-0.194701726,0.712144737,1.218218145,-0.111058746,0
16351,4.559882511,2.56098354,3.194325082,1.438895926,0.916727441,-4.596735518,8.736854395,0.722452451,-0.707697942,2.227037502,-0.593923151,-4.596735518,0.858987873,-2.292004804,4.559882511,-0.888097481,1.760304873,-0.717292034,0
16352,-2.311491826,-5.457314792,5.167968076,-1.733475857,2.011905381,-3.804489217,4.209811403,3.006041793,0.877043504,1.071427316,-3.299257029,-3.804489217,-2.459695948,2.334300534,-2.311491826,-3.352438054,-1.676315503,-0.07079506,0
16353,1.007728589,10.43266472,0.76513325,2.182940643,0.660324424,1.07068694,4.295711335,-1.614633713,-0.151698512,4.999061351,-0.150292822,1.07068694,-5.778379769,3.062384449,1.007728589,-12.04187358,-0.172533806,0.129958587,0
16354,0.012508837,5.079151431,-3.637701575,-0.362395079,-0.447298935,0.118284855,-4.237774035,-3.72343195,-0.807692498,0.768890502,0.058661703,0.118284855,-2.562803601,2.670092403,0.012508837,-0.434694324,1.331247892,1.892912575,0
16355,-12.74716278,-6.997887671,-0.509148358,0.409240511,-2.312057355,0.661994493,-6.732997246,-0.28993654,-0.581816591,0.4313625,-2.289477808,-0.064346407,-3.669056084,2.381412239,-12.74716278,4.102326237,-5.22262323,-0.21970625,0
16356,-3.882034512,-6.795103504,4.32927999,1.1808761,-0.505790745,-0.24697767,-9.228220456,2.345490129,-4.457480285,1.447573384,1.870590976,-0.24697767,-0.63089748,-1.228291181,-3.882034512,4.26473076,0.771828927,0.645759201,0
16357,-6.782112197,6.979997578,0.69436272,1.952511689,-0.005784949,1.039777757,-11.72344367,0.345944816,0.743511894,-1.32753584,1.041626583,1.039777757,-1.254221781,1.759338853,-6.782112197,-10.02746293,0.300559524,0.820870455,0
16358,-11.18767163,-11.50308235,-2.94055455,-3.819981548,-1.23922731,-0.005205497,-14.21866688,-7.157268355,-3.741373623,-4.102645063,-2.688780121,-0.005205497,-1.877546083,-0.16963644,-11.18767163,14.49772069,-4.519971642,-0.218657053,0
16359,3.164475554,2.571892596,-1.372057973,4.867670975,1.344313317,-0.082802663,-8.825355371,0.331373007,-2.53082605,-1.216198323,0.305870029,-0.082802663,-1.117417412,-1.536034754,3.164475554,12.29950941,0.715579797,1.357524372,0
16360,4.09608678,-5.233315394,-0.588271747,4.667063254,0.441719002,1.688655838,-3.432043865,-2.778088842,-1.320278477,0.943078966,1.771577653,1.688655838,-0.35728874,-1.829574532,-19.87008289,10.10129813,-3.122536725,-0.101489785,0
16361,5.027698007,7.511978134,0.195514479,4.466455533,-0.085095176,2.089673593,1.961267641,2.221982634,-0.109730904,0.457291221,3.237285278,-2.684276492,1.068756877,-2.12311431,5.027698007,3.744674306,0.210782008,-0.285063732,0
16362,4.747047572,-7.448619665,0.979300705,-1.793794939,-0.805310417,2.490691349,7.354579147,4.522792224,-1.894895253,-2.564661973,0.439637762,-3.680078535,-1.501795901,-0.536794948,4.747047572,7.356714284,1.316162072,-1.213816042,0
16363,6.957999205,-6.415717387,0.416877006,1.968652621,0.447180656,-4.675880579,-4.288288706,4.391858267,1.62114598,-1.846915389,-1.733101684,-4.675880579,0.127887925,-0.488229641,6.957999205,-2.25956685,-1.501072615,-1.203253077,0
16364,-2.455487095,-5.382815108,-0.145546693,3.151056876,0.351548263,-0.085147041,-3.843520093,2.845324991,1.722337635,-0.399705208,-0.509997164,-0.085147041,-1.324269522,-4.120087485,-2.455487095,3.265824442,0.347998459,0.245838102,0
16365,9.156545689,-4.349912829,-0.533762891,-0.763940306,0.965356183,-3.561091046,-3.39875148,1.614787387,1.823529289,-6.229926776,0.713107356,-3.561091046,0.667784957,-4.28402963,9.156545689,-5.621887679,0.11982808,1.694929282,0
16366,-0.403428474,3.79808841,-0.92197909,-2.161489783,-0.069159983,-0.992043247,-9.211964193,-3.150863618,1.594102443,-3.044260291,1.936211877,-0.992043247,-0.303215665,1.302618731,-0.403428474,2.911580089,-0.1083423,1.083948929,0
16367,-0.317049265,5.027551815,-3.711771405,4.211925738,0.002754099,0.748948743,-0.312421222,0.063759031,-1.697732493,-0.667133796,1.615440887,0.748948743,-1.274216287,-1.692864506,-0.317049265,3.133084186,0.942650295,0.472968577,0
16368,-1.273073649,-2.079571821,-0.334717112,1.671408015,-1.370897084,-1.797235058,8.587121748,2.930542117,-2.368940903,-3.29647839,0.718638259,-1.797235058,-2.24521691,-0.201967669,-1.273073649,4.894975051,1.051157572,-1.865235445,0
16369,5.800968563,-0.182675902,3.042337181,-0.869109708,2.184142546,3.928514186,-8.083225557,-1.382006006,1.199094161,-1.268352171,0.711107426,3.928514186,5.293292099,-1.52342736,3.294517275,-5.768675821,1.159664849,1.070755579,1
16370,12.87501077,1.714220017,1.103446281,3.239303912,-0.564511146,-2.007401743,1.994875912,2.860392209,4.767129225,0.759774049,-0.666181871,-2.007401743,1.357034388,0.2426443,12.87501077,-8.735018771,0.211889429,-0.2777279,0
16371,-6.710401957,12.22544018,-0.835444618,7.347717531,1.611821596,0.804887081,11.64919429,3.152442384,-1.47177843,2.479236327,4.726351437,0.804887081,3.295383746,-3.677819488,-6.710401957,4.137943591,-1.507502098,-0.927143019,0
16372,1.749653937,-11.44979498,-0.286740899,-3.123905022,-1.860532479,-4.59566475,4.715920767,5.224389087,-1.691059343,-3.280202688,-7.806502223,-4.59566475,-2.042964799,4.931154846,1.749653937,0.556334166,-3.112092413,-0.27537584,0
16373,6.655135952,-0.157013291,0.705670189,-3.746494784,1.090687134,0.880780325,-2.217352752,3.816696026,1.190475126,-5.164697989,0.179614336,0.880780325,-0.202630173,0.517647657,6.655135952,-3.02527526,1.911942666,-1.81173883,0
16374,-3.708837693,1.991526759,1.698081278,-0.915797432,1.557889338,-0.005079306,2.41022061,-1.899671265,-1.206531463,6.870175991,-2.852054786,-0.005079306,-1.943222129,1.820888202,-3.708837693,-8.733377281,-2.363814478,1.524877298,1
16375,-8.079988892,4.14006681,2.690492366,1.291973515,0.358756542,-4.020885806,3.966182572,-0.718902558,-0.828935558,-0.591700445,4.503679628,-4.020885806,-0.995776145,-1.020113554,-8.079988892,7.492220116,-0.744688218,0.336445257,0
16376,-2.74130397,-10.17885375,3.682903454,0.689816571,1.46926688,-0.503372653,-10.69842077,-1.208648,-0.451339653,-7.068642477,-0.101695031,-0.503372653,3.463838116,1.186334831,-2.74130397,12.82143137,-1.945964623,-0.739126822,0
16377,-4.136849896,-9.699642055,-6.714617038,0.087659627,0.169755392,-2.150367189,-10.52502345,-5.926627929,-0.050602794,-10.35695257,1.888914916,-2.150367189,5.138011878,-4.841887401,10.92647037,14.11656435,3.935165475,0.304636978,1
16378,-5.532395823,9.052627914,0.632271331,-0.295194001,-0.417272458,-1.782736213,6.066039722,2.955148817,3.354413596,1.318698106,0.399604729,-1.782736213,-1.814519612,-2.880754149,-1.744219974,-13.6440177,0.584741413,-0.529153106,0
16379,-6.92794175,0.458289149,2.113478993,-4.208288064,-0.943513291,-2.194279092,-3.43137137,1.321155308,4.114344207,-2.119415809,-1.990239385,-2.194279092,1.034330604,-0.919620898,-6.92794175,-8.755376962,-1.980469351,-0.78652163,0
16380,1.194041952,-3.892216631,3.594686655,-1.713116959,0.311015281,1.857865088,-6.580897401,-0.870268635,4.874274818,0.301397843,-0.155670553,1.857865088,3.88318082,1.041512354,1.194041952,-3.866736222,2.876283321,-2.340611012,1
16381,-4.578010736,-6.111802363,-1.756270631,-1.426948915,-1.67834485,0.397965773,-11.72555147,-3.016988726,-0.744938398,-2.880719287,-0.304815338,-0.193857274,0.03995406,-0.437538923,-4.578010736,6.44474335,-0.718277374,0.676757769,0
16382,-12.49695012,7.290236048,-0.387134242,-4.035146047,1.10442006,-1.061933542,-0.351641871,2.774041782,2.76077773,5.165987348,-0.453960122,-1.061933542,-1.162951928,5.084053903,-12.49695012,0.741173351,-4.31283807,-0.609449507,0
16383,9.386370559,3.962318796,-1.490033886,-0.707383196,1.346433337,-0.313483793,4.077682101,0.120833714,-1.656380674,-1.087704029,-2.585175157,-0.313483793,-0.849918209,6.242667884,-1.633923463,-2.551570863,2.81639183,0.245511199,0
16384,9.229103197,0.477758778,-4.528062867,-0.24199279,-0.312808092,0.510648238,3.177951042,-2.033000815,-1.635924001,-0.817939753,1.294822967,0.510648238,-0.803732612,-2.881202769,9.229103197,0.612136946,1.881357538,1.030499735,1
16385,4.942069266,-3.006801241,-2.576398852,0.122353727,-0.456697537,-2.996617625,2.278219983,0.264080132,-1.615467327,-0.548175477,0.460276437,-2.996617625,-0.757547015,-1.698809235,4.942069266,3.775844755,0.000384526,1.815488272,1
16386,-1.748879212,0.84371218,-0.624734837,2.257791815,-0.886901283,-2.53979688,2.322572091,0.859734828,-1.73461537,1.635536987,-1.337249629,-2.53979688,6.215216107,-4.646105107,-1.748879212,1.151520216,2.222956465,1.012951009,0
16387,-3.270898667,-10.03717438,-0.982689006,1.483492099,1.091358242,-0.788306923,-4.23890547,2.733910129,0.008242655,-1.85310641,-3.134775694,-0.788306923,-0.069041262,-1.210153548,-3.270898667,-3.180215082,-3.246560936,0.210413747,0
16388,4.555088418,6.721199426,-1.340643175,0.709192383,-0.492265587,1.545333018,13.00630517,4.60808543,1.889590563,3.61016668,-0.429601945,1.545333018,-3.163679198,3.420795445,4.555088418,-9.931121729,3.480500411,0.150391365,0
16389,1.446151066,-10.11236277,-1.698597343,-0.666400488,-1.28920934,-4.544213851,10.11801881,0.876719153,-0.087621029,-3.549984955,-2.12233601,-4.544213851,-2.122090484,1.904225096,6.414131111,-0.419402683,-1.30190308,0.221652612,0
16390,-1.662786287,4.336903056,-2.290217049,-0.175974061,-0.643611917,1.638752348,7.229732452,0.316210438,-2.649164544,1.852725446,0.738820281,1.638752348,4.3938465,1.955984372,-1.662786287,-11.35342563,-1.291752074,0.292913859,1
16391,-18.72540167,2.993001968,-2.881836754,3.9093122,-0.471333765,1.695120715,4.341446093,-6.324790683,-5.21070806,3.463232447,5.168981433,1.695120715,0.298378068,2.007743648,-18.72540167,7.968235716,-1.281601068,-1.872877428,0
16392,-10.30416026,1.64910088,-3.47345646,-7.086239627,1.889400092,1.312881945,-8.79567918,-2.051702869,2.211403852,-0.516326844,0.481111885,-2.723087892,-3.497401655,2.059502924,-10.30416026,-0.832446411,-5.215443435,-0.230212629,0
16393,-9.834787495,0.305199792,-1.92174552,-2.890112018,0.899242852,0.930643175,-9.755797703,-2.895052029,-0.347158119,-0.621630551,5.083859038,2.777543311,6.622131856,-1.278830192,-9.834787495,16.4707881,-4.450823442,1.119513967,0
16394,-8.794564291,-2.056971778,-0.329433025,-2.988206651,-0.090914388,0.548404405,5.597876899,1.682429918,0.065800826,0.628520864,-1.717231989,0.548404405,-0.206873502,-4.617163309,-0.922625457,-3.341854106,3.012768512,-0.99628959,1
16395,-7.754341087,2.58746047,1.262879471,-2.769472104,0.047208509,2.751217996,7.323000793,2.718799613,-3.939690225,3.644769868,-5.847470113,0.48820798,-1.327310567,-1.895065887,-7.754341087,-2.056005889,-2.689008739,-0.407817582,1
16396,-14.19756829,13.63782637,2.855191966,-2.550737558,-0.171175807,4.954031588,-1.932668762,-5.473800468,-5.467730492,6.661018873,1.804731899,4.954031588,1.89993608,0.827031534,-14.19756829,-0.770157672,-6.46332477,-1.450180402,1
16397,-8.118751625,-9.731328841,2.620750107,-2.332003012,-0.389560123,0.664574527,-4.74538275,-0.232207114,-6.995770759,-1.062367285,3.27806299,0.664574527,3.361315325,-2.7611126,-8.118751625,12.53831086,0.719764068,-1.320931698,0
16398,-1.404382046,3.780050945,1.525077924,0.541324219,-0.607944439,-1.241759975,-2.656665868,0.061288182,4.826916775,1.086914525,4.75139408,-1.241759975,4.822694571,1.761555567,10.59363359,-3.991287879,5.577994043,-0.213253184,1
16399,5.309987534,-0.845870101,-1.236637757,0.12234068,-0.873226909,-3.148094478,-0.567948985,2.917131035,-1.291849757,-3.281029704,2.082800078,-3.148094478,3.721829281,0.229625397,5.309987534,13.60934598,-2.056984014,0.324075278,0
16400,5.342013554,-5.471791147,-3.90068868,-1.968997409,-0.798791349,0.746584804,-7.376047262,-0.653103461,-0.23077397,-2.503407026,-0.585793923,0.746584804,2.620963991,-1.302304773,-0.512388501,-0.956610301,-2.001282942,0.061898864,0
16401,5.374039574,3.640890778,-3.355012303,1.128460548,0.240823826,-1.548078004,-1.191511202,-0.244259245,0.830301818,-0.632617573,0.046765319,-1.548078004,1.520098701,2.365667051,5.374039574,-5.172621103,-0.242477181,-0.20027755,0
16402,-2.38414992,-6.610611952,0.584813361,1.236444927,1.280439,1.959649077,-2.40398784,0.164584971,-0.499708316,-3.745681536,0.258000097,1.959649077,0.419233411,-2.091683599,-2.38414992,8.104893695,-2.599423949,-0.957375112,0
16403,8.835894869,1.454320289,-2.913105692,1.344429307,1.617579453,-1.724633409,-1.749217778,-1.389110271,-0.82571025,-2.601355022,-4.458233576,-1.724633409,-2.200396094,1.513615139,8.835894869,-3.677915795,1.253969054,0.176210127,0
16404,3.569571875,8.826186079,-2.318083832,4.060199951,-1.014067436,-9.068175007,6.508624001,1.908160468,-1.566708077,-1.615774571,-1.499937199,-9.068175007,2.696981682,-1.573044021,3.569571875,-3.870669003,1.884305874,-0.092745978,0
16405,1.951132012,2.161074621,-1.929511759,2.405445689,-0.981542603,-3.974507442,14.76646578,4.078640645,1.225020712,-0.63019412,-2.431587985,-3.974507442,-4.826432488,1.009753368,1.951132012,-5.891813664,0.490736324,-0.724120372,0
16406,-8.103801623,1.340733762,-1.540939686,2.237383498,-0.94901777,-0.239982084,5.854815112,-1.647063794,0.926687984,0.355386331,3.328801839,-0.239982084,3.73991027,-1.76829347,-8.103801623,5.699582614,-1.888256451,1.18043798,0
16407,0.84605213,0.520392904,-1.152367613,-1.079588789,0.474338749,-0.661517122,1.116126526,3.012321744,0.628355255,1.340966781,-2.984102386,-0.661517122,1.349132746,2.079005133,0.84605213,-0.234743396,-2.274140472,0.460672518,0
16408,7.814316549,-0.299947955,-0.76379554,-1.434089449,-0.604107466,3.301145585,7.439861636,3.330431654,0.470701624,-2.398952877,2.200884219,3.301145585,1.066547471,-2.960535246,7.814316549,11.61705048,-2.411667702,-0.227624685,0
16409,1.81847777,4.92479367,-1.321464598,-2.643561825,2.960901038,-5.689196696,3.009331487,2.893151333,0.210885677,0.203051703,1.446317267,-5.689196696,2.686019306,1.332561778,1.81847777,-2.909209729,0.845270638,-0.883293312,0
16410,3.55105925,4.038352872,-1.879133656,0.048263122,-0.992472451,-0.195070794,12.28635874,2.072597482,-0.048930269,2.805056283,0.691750315,-0.195070794,0.326785295,-0.920586989,3.55105925,-0.800234149,0.677828699,-0.364699826,0
16411,8.950236389,-1.831501209,-2.436802714,2.74008807,0.25654023,-2.09542193,-1.222952311,2.716484491,1.111997813,0.063377967,-1.145233878,-2.09542193,0.744032841,0.39684559,8.950236389,-8.291065823,-0.218282386,-0.752153567,0
16412,10.73613704,-12.78249691,-1.129507577,-1.751597341,0.224336145,-2.461744514,-3.283412488,5.257075439,0.05533523,-0.043412763,-6.798078117,-5.3883518,3.349005697,0.478508517,10.73613704,-2.957048406,-0.58675804,-1.194499291,0
16413,12.2392442,3.644850853,0.177787559,3.159335665,-2.2224884,-2.828067098,14.25703735,5.615356813,1.387383649,-0.150203494,-4.774253047,-2.828067098,-1.419828443,3.351561149,12.2392442,-8.537653038,-0.955233694,-1.636845015,0
16414,4.79160389,-6.282959494,1.485082696,-1.970902367,-0.338907567,1.611179344,0.108893473,4.870846227,1.869668662,-0.256994224,0.661480882,1.611179344,-1.8037645,0.502953925,4.79160389,-5.914711781,-0.073104967,-0.640832726,0
16415,-11.40292112,5.685547235,2.792377832,1.84873306,-0.193114924,0.940675111,-0.078622249,-1.387378386,-5.027276656,-1.507897555,6.097214812,0.940675111,4.444882674,-2.543019432,-11.40292112,9.801919246,0.80902376,-1.687766275,0
16416,7.855276263,4.324368099,-4.232660968,-0.952201054,0.680000134,-0.24693979,2.887336538,-1.451641429,-2.386682256,-2.758800885,2.887304073,-0.24693979,1.147052114,0.228346127,7.855276263,5.847079305,3.591142236,-0.758458946,1
16417,2.74577263,2.963188963,-1.644762735,0.710552067,1.526972279,-0.601987724,0.349634072,3.062888247,0.253912143,-2.024051979,-0.322606666,-0.601987724,2.617382999,0.098330611,2.74577263,3.851502682,-0.817562614,0.170848383,0
16418,0.676471379,-14.43005391,-1.674331096,-2.174008542,-1.171698707,-1.872474197,-7.372397417,0.119347599,1.321355256,-3.649996333,-2.042757699,-0.893322994,-4.553256385,-0.886300014,0.676471379,1.254040979,-2.100411082,-0.735949502,0
16419,-1.997177069,13.50785503,-1.804216154,2.408192814,-1.145287842,-1.184658265,0.494729617,0.600612363,0.401511128,-2.647003831,0.167923884,-1.184658265,7.190625182,2.807355898,-1.997177069,-4.064264245,-0.263912936,0.997062046,0
16420,-3.70046752,3.186250268,-1.934101213,0.952225171,0.98881865,-0.623705886,2.028109457,-1.268251686,-0.518333,-1.644011329,0.602753547,-0.623705886,0.149754589,1.550151333,-3.70046752,1.347587385,-3.290867007,-1.421583068,1
16421,4.217013696,-1.824886139,-2.063986271,-4.57865851,1.576034056,-0.099688947,-2.412692336,-0.061550263,-1.136829264,-0.641018827,2.516464547,-0.099688947,0.586179795,0.292946769,4.217013696,-0.112057772,5.696376696,-0.564512243,1
16422,-4.115092981,-10.54425896,-1.076861168,-0.354534936,2.163249462,-2.32599346,1.965835276,0.056151582,-1.755325527,-0.548427919,-3.020550215,-2.32599346,-5.109070125,-0.37562791,-4.115092981,-2.832559293,4.561046655,1.765270818,0
16423,-1.114295287,10.15489457,2.170247997,-0.057608284,-1.036021417,-3.792077342,6.344362888,1.077724428,-0.85534686,5.160923374,-1.502698425,-3.792077342,1.851502006,-1.719231811,-1.114295287,-6.792683543,3.425716613,0.22229085,0
16424,6.156997959,4.993688643,1.013987218,3.716184055,-0.830762788,1.214245156,11.59046499,5.522792486,0.761058634,0.308394058,1.208456966,1.214245156,-0.022143548,-3.062835712,6.156997959,1.448080706,2.221789121,0.339116842,0
16425,7.299512532,-0.167517287,-0.142273561,0.509215097,0.210395439,-3.718040678,1.955009242,4.303383085,0.886796505,4.03422022,-5.228616377,-3.718040678,-1.006150839,-1.222316215,7.299512532,-22.6603697,1.01786163,0.455942834,1
16426,-17.82194102,10.52835793,5.740549779,6.771033843,-0.858511293,2.513205541,7.420998547,-2.201452011,-5.631825106,3.258380306,4.501038896,2.513205541,-1.99015813,-0.058439854,-17.82194102,1.634285207,-0.186065862,2.10735973,0
16427,-0.749833023,9.53923038,1.266319631,-2.398722223,0.065263311,2.194636558,-4.459749798,-1.274745778,1.001673509,-0.870782148,-3.885871997,2.194636558,-1.838825875,-2.923017101,-0.749833023,-2.493688243,2.938326694,-0.139565629,1
16428,4.203022957,8.550102829,2.734261251,-0.184433696,1.383612243,-2.517402742,1.210918341,3.156078016,4.887659991,0.521280406,-0.091920179,-2.517402742,-3.294039599,2.828192377,4.203022957,-10.18804333,2.869419815,-0.737931412,0
16429,-3.172055922,7.560975279,2.228819012,2.706527949,0.181305923,-1.762512925,6.881586479,2.9016386,2.045385766,0.399605421,2.677130188,3.020823444,-1.44709883,3.713791373,-3.172055922,-7.776492826,0.551674312,0.201832617,0
16430,2.84515061,8.066609165,1.723376772,5.597489593,-0.980681728,-1.007623109,14.30834071,7.411780522,1.116571643,0.277930436,-3.59654868,-1.007623109,4.023337654,1.801865942,18.34279915,-4.414344613,-1.766071191,-1.216006827,0
16431,8.862357142,-12.43880524,1.217934533,1.910912808,-0.217453942,-1.004789329,-2.267897935,2.784518575,0.187757519,-4.964749466,-0.631659798,-3.000789712,1.00841077,-0.11005949,8.862357142,0.273089492,-1.508283587,-0.467559294,0
16432,-0.749197459,0.14617673,0.712492293,-1.028224271,-0.842091215,-1.001955549,1.083721296,0.46761074,0.953884841,2.163581497,0.994563936,1.799397152,-1.452171627,1.150889915,-0.749197459,-7.986992477,1.591402708,0.280888239,1
16433,0.214970325,12.7311587,0.207050054,0.781267959,-1.016456848,-0.999121768,3.459120419,-2.704591818,1.720012163,2.381557735,0.655033021,-0.999121768,-1.392138673,3.559885777,0.214970325,-5.684679177,1.670637093,0.021365629,0
16434,2.570601693,3.219926381,-0.298392186,-0.23412828,-0.485695486,2.68575188,-4.217483625,-4.946839475,0.888555252,-0.673128201,-0.095896825,2.68575188,-4.571037716,0.924378396,1.076014714,-1.852593126,1.749871479,-0.383858691,0
16435,1.937059103,0.316812321,-0.803834425,-0.880248812,0.949982463,-4.615589355,8.993593478,3.418919463,0.886557168,1.240554143,-2.038488223,-4.615589355,-0.875516931,1.505725688,1.937059103,-4.082961601,0.214011767,-0.38592719,0
16436,-4.7556056,-2.58630174,-1.309276664,-3.29030703,0.570880758,-0.414646732,0.108662959,7.298346479,3.285160372,3.154236488,-1.537811802,-0.414646732,1.337913538,0.149824955,-4.7556056,0.864947402,-4.472331154,-1.699513843,0
16437,8.245304067,8.095023132,-1.28574189,4.118671573,0.191779054,4.92477512,11.16671056,5.921478427,5.396880403,5.067918832,2.390721221,4.92477512,-4.325718245,-1.206075777,8.245304067,-1.832141502,-1.406622642,-0.883174356,0
16438,3.120589711,5.252406486,-2.76023736,1.904678842,0.189100097,-2.518543981,3.362127896,-0.366955839,-0.949273667,3.071597399,-1.740387546,1.804381792,-1.931732473,3.528889217,3.120589711,-4.529230406,1.65908587,-0.066834869,0
16439,-1.089538297,8.573335679,-4.234732829,-0.30931389,0.218287105,-1.316011537,-4.442454772,-2.602893496,-1.514914603,1.075275965,-1.091799604,-1.316011537,1.546182886,-1.275593426,-1.089538297,-10.27867777,4.112153246,-0.719836548,1
16440,-2.542321847,5.204238039,3.477347085,-1.124784199,0.40063603,-4.441455698,6.028237047,1.902021775,-5.174031278,3.958511858,-3.093463884,-4.441455698,-0.201596369,2.264159799,-2.542321847,-8.293152099,3.361216249,-1.15949566,0
16441,7.239112878,3.254141016,2.794044678,-0.363586805,0.764208606,-5.130255787,2.489596248,0.481633556,5.844018851,-0.069814788,-0.109361543,-5.130255787,-0.797993132,3.810839235,7.239112878,-2.662036512,-0.503320186,-1.599154771,0
16442,-1.115762736,-5.094522715,2.110742271,1.654787603,0.575624079,-0.42644797,-1.402525442,-1.523866944,5.45752933,3.384896128,-0.603156422,-0.42644797,2.447532431,-5.864916159,-1.115762736,-3.38474908,-1.617432181,-1.986643395,1
16443,-1.257173302,-4.995453874,1.609320787,-0.188283471,-0.100013078,0.331765404,-5.294647131,-0.506482635,4.067042706,2.024653783,-0.975157943,0.331765404,-0.227050779,-3.364439012,-4.377175213,2.607721747,-3.966287311,-1.728240438,0
16444,-1.398583867,-4.896385033,1.107899303,-4.432980562,0.302351949,0.968374351,-4.383756992,-1.806910568,6.496643365,0.664411439,0.261086327,2.376195679,1.086318926,-3.783062953,-1.398583867,5.455730794,-6.323968594,0.630529692,1
16445,-15.24997422,-0.506336011,0.606477819,1.802140009,-0.497994061,1.604983297,0.670435926,-1.720047784,5.015941981,1.247945897,1.497330597,1.604983297,1.780750131,-4.201686894,-15.24997422,14.83451294,-8.681649877,1.0328007,1
16446,-6.297043588,3.883713011,0.105056335,0.903035988,-0.087185076,-1.032268223,2.07367605,-0.195191608,3.535240596,1.831480356,1.953035607,-1.032268223,2.475181336,-1.748659538,-6.297043588,7.086521728,-3.355500973,-0.847047024,0
16447,8.628237767,6.79177899,-1.393840998,0.003931967,-0.001408494,-2.73013568,10.51996643,-0.728423795,2.054539212,0.502137997,-0.311094317,-2.73013568,-2.256121489,0.145602713,8.628237767,-0.661469481,-1.859963863,-1.758142024,0
16448,6.02361711,9.69984497,-2.89273833,1.157823721,0.651273892,-3.690928447,1.133713018,-1.261655983,1.673455731,1.640727731,-1.998179138,-3.690928447,2.509761089,-0.775662679,6.02361711,-0.501109136,-0.364426754,-0.292235533,1
16449,0.033912344,12.60791095,-2.722400566,2.781914693,0.640055453,-6.335987625,3.005939496,-0.046309891,-1.650330315,-0.112885129,-2.69190186,-2.749098228,-2.623321434,0.719863666,0.033912344,4.639348711,-5.532152592,1.667813165,1
16450,2.543849256,15.51597693,-2.552062802,4.406005665,0.476748234,-1.80726801,6.157643529,0.348051855,-0.3091385,0.79765951,-3.385624581,-1.80726801,5.132919847,0.434827791,2.543849256,-9.28344891,-1.425990011,-1.654108436,0
16451,-5.303266746,-7.825814553,-2.381725039,-4.450508981,-1.180044659,0.235026067,-5.768229626,-2.983741185,1.032053315,-0.179033124,-1.520950716,0.235026067,-0.292745401,1.164533521,-5.303266746,-1.522842008,-1.570304369,-0.710106216,0
16452,-5.523866801,-9.109190757,-1.899857978,-1.685199167,-0.240870087,-0.32216471,-10.95559689,-6.315534226,-4.58885845,-4.220313512,-2.549740564,0.462337936,-5.71841065,0.783699267,-5.523866801,9.867026707,-1.714618727,-0.307619611,0
16453,-9.346527216,5.058196368,1.078160907,-0.638618155,0.596536014,-0.879355487,-2.159703983,-1.378654032,-3.331711885,5.549211885,-2.414562111,-0.879355487,-2.400703876,1.374435556,-9.346527216,-6.159564542,-1.589789629,-1.433477222,1
16454,8.588684781,3.225886302,-0.124942521,0.407962857,0.28799057,-1.840367646,6.636188924,3.558226161,-2.074565321,-0.549575083,-0.901065107,-1.840367646,0.452705354,1.430654416,8.588684781,-0.222052682,1.460974477,-0.005565805,0
16455,-3.032724689,-4.65971832,3.13883816,1.189030952,0.419667967,-2.29441396,5.626053876,1.626470136,-2.600396657,0.598666155,-0.590320748,-2.29441396,0.877098181,-4.441276388,-3.032724689,0.863942938,2.567667354,1.68120399,0
16456,7.721795167,-2.006230571,1.374803017,-1.754611338,-0.954909184,1.506203167,6.321315036,4.203637572,1.591280577,-2.070079462,5.243263874,1.506203167,-1.54121207,-2.276319533,7.721795167,11.67334645,-0.651478373,0.631247565,0
16457,1.162012128,-2.72214677,-0.389232127,-1.918158096,-1.283917872,-0.301651567,-6.517247457,-2.328617652,1.802916208,-1.46853198,5.385574761,-0.301651567,-0.778883516,1.049740035,1.162012128,3.98512771,-0.533503242,0.653139612,0
16458,1.006328527,1.68664629,-0.282530213,-4.007373332,0.339286672,-4.771281594,-0.029189877,2.612407329,1.643485166,-0.866984498,-4.582026298,-4.771281594,0.845167423,4.375799604,1.006328527,-4.04733933,0.28205735,0.422520527,0
16459,-11.7191162,12.43741653,3.829883836,-4.978205187,-0.293340737,-0.202650405,5.351586831,-0.543815286,-1.511467611,4.49442761,0.832566105,-0.202650405,1.261627696,0.755491711,-11.7191162,3.028707004,-0.865365472,0.095868791,0
